attendance,away_team,away_team_errors,away_team_hits,away_team_runs,boxscore_url,game_duration,home_team,home_team_errors,home_team_hits,home_team_runs,start_time,venue,weekday,year,month,day,period,field_type,start_time_weather
34813,Philadelphia Phillies,0,13,10,https://www.baseball-reference.com/boxes/MIL/MIL201604230.shtml,04:00:00,Milwaukee Brewers,1,10,6,6:12 p.m.,Miller Park,Saturday, 2016,April,23,Night Game, on grass,"6&deg; F, Wind 0mph, In Dome."
39900,Baltimore Orioles,1,14,8,https://www.baseball-reference.com/boxes/KCA/KCA201604230.shtml,03:04:00,Kansas City Royals,0,7,3,6:16 p.m.,Kauffman Stadium,Saturday, 2016,April,23,Night Game, on grass,"8&deg; F, Wind 14mph from Right to Left, Sunny."
40232,Boston Red Sox,0,9,3,https://www.baseball-reference.com/boxes/HOU/HOU201604230.shtml,03:28:00,Houston Astros,1,12,8,3:05 p.m.,Minute Maid Park,Saturday, 2016,April,23,Day Game, on grass,"5&deg; F, Wind 6mph in from Leftfield, Cloudy."
31163,Cleveland Indians,1,15,10,https://www.baseball-reference.com/boxes/DET/DET201604230.shtml,02:41:00,Detroit Tigers,1,2,1,1:11 p.m.,Comerica Park,Saturday, 2016,April,23,Day Game, on grass,"1&deg; F, Wind 3mph out to Centerfield, Sunny."
42179,Los Angeles Dodgers,1,10,4,https://www.baseball-reference.com/boxes/COL/COL201604230.shtml,03:09:00,Colorado Rockies,0,6,1,6:11 p.m.,Coors Field,Saturday, 2016,April,23,Night Game, on grass,"2&deg; F, Wind 12mph out to Rightfield."
41660,Chicago Cubs,2,7,5,https://www.baseball-reference.com/boxes/CIN/CIN201604230.shtml,03:19:00,Cincinnati Reds,1,15,13,7:10 p.m.,Great American Ball Park,Saturday, 2016,April,23,Night Game, on grass,"4&deg; F, Wind 9mph from Left to Right, Sunny."
20182,Texas Rangers,0,7,3,https://www.baseball-reference.com/boxes/CHA/CHA201604230.shtml,03:57:00,Chicago White Sox,1,11,4,1:11 p.m.,U.S. Cellular Field,Saturday, 2016,April,23,Day Game, on grass,"5&deg; F, Wind 10mph from Left to Right, Sunny."
35230,New York Mets,0,15,8,https://www.baseball-reference.com/boxes/ATL/ATL201604230.shtml,03:00:00,Atlanta Braves,1,10,2,7:10 p.m.,Turner Field,Saturday, 2016,April,23,Night Game, on grass,"2&deg; F, Wind 9mph in from Leftfield, Sunny."
32935,Pittsburgh Pirates,1,4,1,https://www.baseball-reference.com/boxes/ARI/ARI201604230.shtml,02:58:00,Arizona Diamondbacks,0,7,7,5:10 p.m.,Chase Field,Saturday, 2016,April,23,Night Game, on grass,"4&deg; F, Wind 0mph, In Dome."
41058,Seattle Mariners,1,6,2,https://www.baseball-reference.com/boxes/ANA/ANA201604230.shtml,02:45:00,Los Angeles Angels of Anaheim,0,7,4,6:08 p.m.,Angel Stadium of Anaheim,Saturday, 2016,April,23,Night Game, on grass,"3&deg; F, Wind 5mph out to Rightfield, Sunny."
27684,Minnesota Twins,0,8,4,https://www.baseball-reference.com/boxes/WAS/WAS201604220.shtml,02:51:00,Washington Nationals,1,9,8,7:06 p.m.,Nationals Park,Friday, 2016,April,22,Night Game, on grass,"8&deg; F, Wind 9mph out to Centerfield, Overcast."
34251,Oakland Athletics,0,14,8,https://www.baseball-reference.com/boxes/TOR/TOR201604220.shtml,03:21:00,Toronto Blue Jays,2,8,5,7:07 p.m.,Rogers Centre,Friday, 2016,April,22,Night Game, on turf,"8&deg; F, Wind 0mph, In Dome."
41760,Miami Marlins,0,8,1,https://www.baseball-reference.com/boxes/SFN/SFN201604220.shtml,03:09:00,San Francisco Giants,1,14,8,7:15 p.m.,AT&T Park,Friday, 2016,April,22,Night Game, on grass,"8&deg; F, Wind 18mph out to Rightfield, Cloudy."
30074,St. Louis Cardinals,1,6,1,https://www.baseball-reference.com/boxes/SDN/SDN201604220.shtml,02:35:00,San Diego Padres,0,9,4,7:42 p.m.,Petco Park,Friday, 2016,April,22,Night Game, on grass,"4&deg; F, Wind 12mph out to Rightfield, Cloudy."
31843,Tampa Bay Rays,1,9,3,https://www.baseball-reference.com/boxes/NYA/NYA201604220.shtml,03:02:00,New York Yankees,1,10,6,7:08 p.m.,Yankee Stadium III,Friday, 2016,April,22,Night Game, on grass,"4&deg; F, Wind 6mph from Right to Left."
23439,Philadelphia Phillies,0,10,5,https://www.baseball-reference.com/boxes/MIL/MIL201604220.shtml,02:48:00,Milwaukee Brewers,0,6,2,7:10 p.m.,Miller Park,Friday, 2016,April,22,Night Game, on grass,"6&deg; F, Wind 0mph, In Dome."
29546,Baltimore Orioles,0,5,2,https://www.baseball-reference.com/boxes/KCA/KCA201604220.shtml,02:31:00,Kansas City Royals,0,8,4,7:16 p.m.,Kauffman Stadium,Friday, 2016,April,22,Night Game, on grass,"6&deg; F, Wind 6mph from Left to Right, Cloudy."
26672,Boston Red Sox,1,15,6,https://www.baseball-reference.com/boxes/HOU/HOU201604220.shtml,03:28:00,Houston Astros,0,6,2,7:10 p.m.,Minute Maid Park,Friday, 2016,April,22,Night Game, on grass,"9&deg; F, Wind 6mph in from Centerfield, Sunny."
25086,Cleveland Indians,0,6,2,https://www.baseball-reference.com/boxes/DET/DET201604220.shtml,02:46:00,Detroit Tigers,0,4,1,7:11 p.m.,Comerica Park,Friday, 2016,April,22,Night Game, on grass,"5&deg; F, Wind 6mph from Left to Right."
37153,Los Angeles Dodgers,0,8,5,https://www.baseball-reference.com/boxes/COL/COL201604220.shtml,03:27:00,Colorado Rockies,1,9,7,6:43 p.m.,Coors Field,Friday, 2016,April,22,Night Game, on grass,"3&deg; F, Wind 3mph from Left to Right, Cloudy."
25940,Chicago Cubs,0,9,8,https://www.baseball-reference.com/boxes/CIN/CIN201604220.shtml,03:03:00,Cincinnati Reds,1,5,1,7:11 p.m.,Great American Ball Park,Friday, 2016,April,22,Night Game, on grass,"1&deg; F, Wind 8mph out to Leftfield."
15486,Texas Rangers,1,5,0,https://www.baseball-reference.com/boxes/CHA/CHA201604220.shtml,02:41:00,Chicago White Sox,0,7,5,7:11 p.m.,U.S. Cellular Field,Friday, 2016,April,22,Night Game, on grass,"5&deg; F, Wind 17mph out to Rightfield, Cloudy."
21173,New York Mets,1,10,6,https://www.baseball-reference.com/boxes/ATL/ATL201604220.shtml,03:21:00,Atlanta Braves,1,10,3,7:35 p.m.,Turner Field,Friday, 2016,April,22,Night Game, on grass,"0&deg; F, Wind 9mph out to Rightfield, Cloudy."
27829,Pittsburgh Pirates,1,13,8,https://www.baseball-reference.com/boxes/ARI/ARI201604220.shtml,03:12:00,Arizona Diamondbacks,1,15,7,6:40 p.m.,Chase Field,Friday, 2016,April,22,Night Game, on grass,"5&deg; F, Wind 10mph in unknown direction, Sunny."
40755,Seattle Mariners,0,10,5,https://www.baseball-reference.com/boxes/ANA/ANA201604220.shtml,03:23:00,Los Angeles Angels of Anaheim,0,6,2,7:07 p.m.,Angel Stadium of Anaheim,Friday, 2016,April,22,Night Game, on grass,"7&deg; F, Wind 11mph out to Rightfield, Cloudy."
25886,Houston Astros,1,7,4,https://www.baseball-reference.com/boxes/TEX/TEX201604210.shtml,02:42:00,Texas Rangers,0,14,7,7:07 p.m.,Globe Life Park in Arlington,Thursday, 2016,April,21,Night Game, on grass,"4&deg; F, Wind 9mph out to Centerfield, Cloudy."
41052,Arizona Diamondbacks,0,10,6,https://www.baseball-reference.com/boxes/SFN/SFN201604210.shtml,03:10:00,San Francisco Giants,1,3,2,12:46 p.m.,AT&T Park,Thursday, 2016,April,21,Day Game, on grass,"7&deg; F, Wind 12mph out to Centerfield, Overcast."
20387,Pittsburgh Pirates,0,11,11,https://www.baseball-reference.com/boxes/SDN/SDN201604210.shtml,03:15:00,San Diego Padres,0,5,1,6:11 p.m.,Petco Park,Thursday, 2016,April,21,Night Game, on grass,"4&deg; F, Wind 9mph from Left to Right, Sunny."
33818,Oakland Athletics,1,10,7,https://www.baseball-reference.com/boxes/NYA/NYA201604210.shtml,03:18:00,New York Yankees,0,8,3,7:08 p.m.,Yankee Stadium III,Thursday, 2016,April,21,Night Game, on grass,"8&deg; F, Wind 11mph from Right to Left, Cloudy."
30107,Minnesota Twins,0,11,8,https://www.baseball-reference.com/boxes/MIL/MIL201604210.shtml,03:18:00,Milwaukee Brewers,1,5,1,12:41 p.m.,Miller Park,Thursday, 2016,April,21,Day Game, on grass,"0&deg; F, Wind 0mph, In Dome."
17395,Washington Nationals,0,2,1,https://www.baseball-reference.com/boxes/MIA/MIA201604210.shtml,02:38:00,Miami Marlins,0,9,5,1:11 p.m.,Marlins Park,Thursday, 2016,April,21,Day Game, on grass,"4&deg; F, Wind 0mph, In Dome."
30763,Detroit Tigers,1,5,0,https://www.baseball-reference.com/boxes/KCA/KCA201604210.shtml,02:52:00,Kansas City Royals,1,10,4,6:15 p.m.,Kauffman Stadium,Thursday, 2016,April,21,Night Game, on grass,"6&deg; F, Wind 15mph from Left to Right, Cloudy."
11525,Seattle Mariners,1,15,10,https://www.baseball-reference.com/boxes/CLE/CLE201604210.shtml,03:56:00,Cleveland Indians,0,8,7,12:10 p.m.,Progressive Field,Thursday, 2016,April,21,Day Game, on grass,"4&deg; F, Wind 3mph in from Leftfield, Rain."
11418,Los Angeles Angels of Anaheim,0,6,3,https://www.baseball-reference.com/boxes/CHA/CHA201604210.shtml,02:48:00,Chicago White Sox,0,5,2,1:11 p.m.,U.S. Cellular Field,Thursday, 2016,April,21,Day Game, on grass,"0&deg; F, Wind 8mph out to Rightfield, Cloudy."
37954,Tampa Bay Rays,3,15,12,https://www.baseball-reference.com/boxes/BOS/BOS201604210.shtml,04:16:00,Boston Red Sox,1,15,8,1:35 p.m.,Fenway Park,Thursday, 2016,April,21,Day Game, on grass,"1&deg; F, Wind 13mph in from Leftfield, Cloudy."
17644,Toronto Blue Jays,0,4,2,https://www.baseball-reference.com/boxes/BAL/BAL201604210.shtml,03:09:00,Baltimore Orioles,0,10,3,7:08 p.m.,Oriole Park at Camden Yards,Thursday, 2016,April,21,Night Game, on grass,"8&deg; F, Wind 6mph in from Centerfield."
18431,Los Angeles Dodgers,1,9,2,https://www.baseball-reference.com/boxes/ATL/ATL201604210.shtml,03:28:00,Atlanta Braves,3,11,1,12:09 p.m.,Turner Field,Thursday, 2016,April,21,Day Game, on grass,"2&deg; F, Wind 9mph from Right to Left, Sunny."
25821,Houston Astros,2,7,1,https://www.baseball-reference.com/boxes/TEX/TEX201604200.shtml,03:10:00,Texas Rangers,1,6,2,7:07 p.m.,Globe Life Park in Arlington,Wednesday, 2016,April,20,Night Game, on grass,"1&deg; F, Wind 7mph out to Centerfield."
43093,Chicago Cubs,1,5,3,https://www.baseball-reference.com/boxes/SLN/SLN201604200.shtml,02:40:00,St. Louis Cardinals,0,9,5,12:45 p.m.,Busch Stadium III,Wednesday, 2016,April,20,Day Game, on grass,"9&deg; F, Wind 10mph from Right to Left."
41497,Arizona Diamondbacks,0,7,2,https://www.baseball-reference.com/boxes/SFN/SFN201604200.shtml,02:54:00,San Francisco Giants,0,7,1,7:15 p.m.,AT&T Park,Wednesday, 2016,April,20,Night Game, on grass,"4&deg; F, Wind 11mph out to Centerfield, Cloudy."
20681,Pittsburgh Pirates,0,8,2,https://www.baseball-reference.com/boxes/SDN/SDN201604200.shtml,02:59:00,San Diego Padres,1,12,8,7:11 p.m.,Petco Park,Wednesday, 2016,April,20,Night Game, on grass,"7&deg; F, Wind 9mph out to Rightfield, Sunny."
20057,New York Mets,0,14,4,https://www.baseball-reference.com/boxes/PHI/PHI201604200.shtml,04:03:00,Philadelphia Phillies,0,10,5,7:08 p.m.,Citizens Bank Park,Wednesday, 2016,April,20,Night Game, on grass,"6&deg; F, Wind 4mph from Left to Right, Sunny."
37396,Oakland Athletics,2,11,5,https://www.baseball-reference.com/boxes/NYA/NYA201604200.shtml,02:57:00,New York Yankees,1,6,2,7:09 p.m.,Yankee Stadium III,Wednesday, 2016,April,20,Night Game, on grass,"1&deg; F, Wind 9mph out to Leftfield, Sunny."
21087,Minnesota Twins,1,12,5,https://www.baseball-reference.com/boxes/MIL/MIL201604200.shtml,03:22:00,Milwaukee Brewers,0,13,10,7:10 p.m.,Miller Park,Wednesday, 2016,April,20,Night Game, on grass,"5&deg; F, Wind 0mph, In Dome."
16961,Washington Nationals,0,7,3,https://www.baseball-reference.com/boxes/MIA/MIA201604200.shtml,02:33:00,Miami Marlins,0,5,1,7:10 p.m.,Marlins Park,Wednesday, 2016,April,20,Night Game, on grass,"3&deg; F, Wind 0mph, In Dome."
28928,Detroit Tigers,1,9,3,https://www.baseball-reference.com/boxes/KCA/KCA201604200.shtml,03:08:00,Kansas City Royals,0,10,2,6:16 p.m.,Kauffman Stadium,Wednesday, 2016,April,20,Night Game, on grass,"8&deg; F, Wind 11mph from Left to Right, Cloudy."
9890,Seattle Mariners,1,3,2,https://www.baseball-reference.com/boxes/CLE/CLE201604200.shtml,02:48:00,Cleveland Indians,1,4,1,6:10 p.m.,Progressive Field,Wednesday, 2016,April,20,Night Game, on grass,"4&deg; F, Wind 13mph in from Centerfield, Cloudy."
12979,Colorado Rockies,0,8,5,https://www.baseball-reference.com/boxes/CIN/CIN201604200.shtml,02:55:00,Cincinnati Reds,0,9,6,12:37 p.m.,Great American Ball Park,Wednesday, 2016,April,20,Day Game, on grass,"2&deg; F, Wind 7mph in from Leftfield, Cloudy."
12785,Los Angeles Angels of Anaheim,1,4,1,https://www.baseball-reference.com/boxes/CHA/CHA201604200.shtml,02:59:00,Chicago White Sox,1,5,2,1:10 p.m.,U.S. Cellular Field,Wednesday, 2016,April,20,Day Game, on grass,"6&deg; F, Wind 11mph out to Rightfield."
31689,Tampa Bay Rays,0,7,3,https://www.baseball-reference.com/boxes/BOS/BOS201604200.shtml,03:02:00,Boston Red Sox,0,12,7,7:09 p.m.,Fenway Park,Wednesday, 2016,April,20,Night Game, on grass,"8&deg; F, Wind 12mph in from Rightfield, Cloudy."
15404,Toronto Blue Jays,0,9,3,https://www.baseball-reference.com/boxes/BAL/BAL201604200.shtml,03:22:00,Baltimore Orioles,0,9,4,7:09 p.m.,Oriole Park at Camden Yards,Wednesday, 2016,April,20,Night Game, on grass,"5&deg; F, Wind 5mph out to Centerfield, Sunny."
16087,Los Angeles Dodgers,1,10,5,https://www.baseball-reference.com/boxes/ATL/ATL201604200.shtml,03:54:00,Atlanta Braves,2,7,3,7:11 p.m.,Turner Field,Wednesday, 2016,April,20,Night Game, on grass,"6&deg; F, Wind 2mph from Right to Left, Cloudy."
24181,Houston Astros,1,8,5,https://www.baseball-reference.com/boxes/TEX/TEX201604190.shtml,03:22:00,Texas Rangers,0,12,7,7:07 p.m.,Globe Life Park in Arlington,Tuesday, 2016,April,19,Night Game, on grass,"5&deg; F, Wind 5mph from Right to Left, Overcast."
43841,Chicago Cubs,0,5,2,https://www.baseball-reference.com/boxes/SLN/SLN201604190.shtml,03:20:00,St. Louis Cardinals,0,7,1,7:16 p.m.,Busch Stadium III,Tuesday, 2016,April,19,Night Game, on grass,"0&deg; F, Wind 5mph out to Leftfield, Overcast."
41218,Arizona Diamondbacks,0,8,3,https://www.baseball-reference.com/boxes/SFN/SFN201604190.shtml,03:08:00,San Francisco Giants,0,6,0,7:15 p.m.,AT&T Park,Tuesday, 2016,April,19,Night Game, on grass,"5&deg; F, Wind 9mph out to Centerfield, Cloudy."
19449,Pittsburgh Pirates,0,11,4,https://www.baseball-reference.com/boxes/SDN/SDN201604190.shtml,04:01:00,San Diego Padres,2,9,5,7:11 p.m.,Petco Park,Tuesday, 2016,April,19,Night Game, on grass,"8&deg; F, Wind 13mph from Left to Right, Cloudy."
22417,New York Mets,0,12,11,https://www.baseball-reference.com/boxes/PHI/PHI201604190.shtml,03:03:00,Philadelphia Phillies,1,9,1,7:07 p.m.,Citizens Bank Park,Tuesday, 2016,April,19,Night Game, on grass,"7&deg; F, Wind 15mph in from Leftfield, Cloudy."
31952,Oakland Athletics,1,11,3,https://www.baseball-reference.com/boxes/NYA/NYA201604190.shtml,03:30:00,New York Yankees,0,8,2,7:07 p.m.,Yankee Stadium III,Tuesday, 2016,April,19,Night Game, on grass,"7&deg; F, Wind 15mph from Left to Right, Sunny."
17597,Milwaukee Brewers,1,9,6,https://www.baseball-reference.com/boxes/MIN/MIN201604190.shtml,03:23:00,Minnesota Twins,2,8,5,12:10 p.m.,Target Field,Tuesday, 2016,April,19,Day Game, on grass,"5&deg; F, Wind 11mph in from Centerfield, Overcast."
16529,Washington Nationals,0,10,7,https://www.baseball-reference.com/boxes/MIA/MIA201604190.shtml,02:38:00,Miami Marlins,0,5,0,7:11 p.m.,Marlins Park,Tuesday, 2016,April,19,Night Game, on grass,"2&deg; F, Wind 0mph, In Dome."
26889,Detroit Tigers,0,10,6,https://www.baseball-reference.com/boxes/KCA/KCA201604190.shtml,03:08:00,Kansas City Royals,1,9,8,6:15 p.m.,Kauffman Stadium,Tuesday, 2016,April,19,Night Game, on grass,"7&deg; F, Wind 5mph in from Rightfield."
9393,Seattle Mariners,0,6,2,https://www.baseball-reference.com/boxes/CLE/CLE201604190.shtml,02:56:00,Cleveland Indians,0,10,3,6:10 p.m.,Progressive Field,Tuesday, 2016,April,19,Night Game, on grass,"2&deg; F, Wind 13mph in from Rightfield, Cloudy."
13240,Colorado Rockies,1,5,3,https://www.baseball-reference.com/boxes/CIN/CIN201604190.shtml,02:52:00,Cincinnati Reds,0,9,4,7:11 p.m.,Great American Ball Park,Tuesday, 2016,April,19,Night Game, on grass,"8&deg; F, Wind 8mph from Left to Right, Cloudy."
12093,Los Angeles Angels of Anaheim,0,3,0,https://www.baseball-reference.com/boxes/CHA/CHA201604190.shtml,02:46:00,Chicago White Sox,0,9,5,7:11 p.m.,U.S. Cellular Field,Tuesday, 2016,April,19,Night Game, on grass,"0&deg; F, Wind 14mph in from Rightfield."
32061,Tampa Bay Rays,0,6,3,https://www.baseball-reference.com/boxes/BOS/BOS201604190.shtml,03:25:00,Boston Red Sox,1,1,0,7:11 p.m.,Fenway Park,Tuesday, 2016,April,19,Night Game, on grass,"7&deg; F, Wind 7mph from Right to Left, Cloudy."
30520,Arizona Diamondbacks,2,11,7,https://www.baseball-reference.com/boxes/SDN/SDN201604170.shtml,02:37:00,San Diego Padres,0,6,3,1:42 p.m.,Petco Park,Sunday, 2016,April,17,Day Game, on grass,"5&deg; F, Wind 12mph out to Rightfield, Sunny."
31124,Milwaukee Brewers,1,6,3,https://www.baseball-reference.com/boxes/PIT/PIT201604170.shtml,03:31:00,Pittsburgh Pirates,0,17,9,1:39 p.m.,PNC Park,Sunday, 2016,April,17,Day Game, on grass,"7&deg; F, Wind 4mph from Right to Left, Sunny."
37378,Washington Nationals,0,8,2,https://www.baseball-reference.com/boxes/PHI/PHI201604170.shtml,03:24:00,Philadelphia Phillies,0,7,3,1:39 p.m.,Citizens Bank Park,Sunday, 2016,April,17,Day Game, on grass,"3&deg; F, Wind 4mph out to Centerfield, Sunny."
29668,Kansas City Royals,0,6,2,https://www.baseball-reference.com/boxes/OAK/OAK201604170.shtml,02:37:00,Oakland Athletics,1,4,3,1:07 p.m.,Oakland-Alameda County Coliseum,Sunday, 2016,April,17,Day Game, on grass,"0&deg; F, Wind 5mph out to Rightfield, Sunny."
43856,Seattle Mariners,1,6,3,https://www.baseball-reference.com/boxes/NYA/NYA201604170.shtml,02:34:00,New York Yankees,1,8,4,1:09 p.m.,Yankee Stadium III,Sunday, 2016,April,17,Day Game, on grass,"4&deg; F, Wind 2mph in from Leftfield, Sunny."
25932,Los Angeles Angels of Anaheim,0,4,2,https://www.baseball-reference.com/boxes/MIN/MIN201604170.shtml,04:02:00,Minnesota Twins,1,13,3,1:11 p.m.,Target Field,Sunday, 2016,April,17,Day Game, on grass,"7&deg; F, Wind 14mph from Right to Left, Cloudy."
24780,Atlanta Braves,0,7,6,https://www.baseball-reference.com/boxes/MIA/MIA201604170.shtml,03:29:00,Miami Marlins,1,7,5,1:10 p.m.,Marlins Park,Sunday, 2016,April,17,Day Game, on grass,"2&deg; F, Wind 0mph, In Dome."
48911,San Francisco Giants,0,5,1,https://www.baseball-reference.com/boxes/LAN/LAN201604170.shtml,02:42:00,Los Angeles Dodgers,0,6,3,5:10 p.m.,Dodger Stadium,Sunday, 2016,April,17,Night Game, on grass,"0&deg; F, Wind 11mph out to Centerfield, Sunny."
30657,Detroit Tigers,1,8,4,https://www.baseball-reference.com/boxes/HOU/HOU201604170.shtml,03:13:00,Houston Astros,1,9,5,1:09 p.m.,Minute Maid Park,Sunday, 2016,April,17,Day Game, on grass,"3&deg; F, Wind 0mph, In Dome."
17621,New York Mets,0,9,6,https://www.baseball-reference.com/boxes/CLE/CLE201604170.shtml,02:32:00,Cleveland Indians,2,3,0,1:11 p.m.,Progressive Field,Sunday, 2016,April,17,Day Game, on grass,"3&deg; F, Wind 5mph from Right to Left, Sunny."
41678,Colorado Rockies,0,5,2,https://www.baseball-reference.com/boxes/CHN/CHN201604170.shtml,02:38:00,Chicago Cubs,1,3,0,1:21 p.m.,Wrigley Field,Sunday, 2016,April,17,Day Game, on grass,"8&deg; F, Wind 7mph in from Rightfield, Sunny."
37217,Toronto Blue Jays,1,14,5,https://www.baseball-reference.com/boxes/BOS/BOS201604170.shtml,03:09:00,Boston Red Sox,0,4,3,1:37 p.m.,Fenway Park,Sunday, 2016,April,17,Day Game, on grass,"9&deg; F, Wind 9mph in from Rightfield, Sunny."
39493,Baltimore Orioles,1,10,4,https://www.baseball-reference.com/boxes/TEX/TEX201604160.shtml,02:48:00,Texas Rangers,0,14,8,7:07 p.m.,Globe Life Park in Arlington,Saturday, 2016,April,16,Night Game, on grass,"5&deg; F, Wind 18mph in from Centerfield."
30451,Chicago White Sox,0,7,2,https://www.baseball-reference.com/boxes/TBA/TBA201604160.shtml,02:52:00,Tampa Bay Rays,0,10,7,6:10 p.m.,Tropicana Field,Saturday, 2016,April,16,Night Game, on turf,"2&deg; F, Wind 0mph, In Dome."
44425,Cincinnati Reds,2,15,9,https://www.baseball-reference.com/boxes/SLN/SLN201604160.shtml,03:12:00,St. Louis Cardinals,0,10,8,1:15 p.m.,Busch Stadium III,Saturday, 2016,April,16,Day Game, on grass,"5&deg; F, Wind 13mph from Right to Left, Sunny."
34051,Arizona Diamondbacks,1,11,3,https://www.baseball-reference.com/boxes/SDN/SDN201604160.shtml,05:25:00,San Diego Padres,2,14,5,5:40 p.m.,Petco Park,Saturday, 2016,April,16,Night Game, on grass,"6&deg; F, Wind 14mph from Left to Right, Sunny."
34957,Milwaukee Brewers,0,3,0,https://www.baseball-reference.com/boxes/PIT/PIT201604160.shtml,02:52:00,Pittsburgh Pirates,0,8,5,7:08 p.m.,PNC Park,Saturday, 2016,April,16,Night Game, on grass,"1&deg; F, Wind 7mph in from Leftfield, Sunny."
30320,Washington Nationals,0,8,8,https://www.baseball-reference.com/boxes/PHI/PHI201604160.shtml,02:37:00,Philadelphia Phillies,1,7,1,7:07 p.m.,Citizens Bank Park,Saturday, 2016,April,16,Night Game, on grass,"7&deg; F, Wind 5mph from Right to Left, Cloudy."
25564,Kansas City Royals,1,9,3,https://www.baseball-reference.com/boxes/OAK/OAK201604160.shtml,03:02:00,Oakland Athletics,2,10,5,1:07 p.m.,Oakland-Alameda County Coliseum,Saturday, 2016,April,16,Day Game, on grass,"0&deg; F, Wind 7mph out to Rightfield, Cloudy."
38574,Seattle Mariners,1,10,3,https://www.baseball-reference.com/boxes/NYA/NYA201604160.shtml,03:21:00,New York Yankees,1,10,2,1:09 p.m.,Yankee Stadium III,Saturday, 2016,April,16,Day Game, on grass,"0&deg; F, Wind 8mph from Left to Right, Sunny."
27464,Los Angeles Angels of Anaheim,0,9,4,https://www.baseball-reference.com/boxes/MIN/MIN201604160.shtml,02:55:00,Minnesota Twins,0,10,6,1:12 p.m.,Target Field,Saturday, 2016,April,16,Day Game, on grass,"6&deg; F, Wind 17mph from Right to Left, Cloudy."
33123,Atlanta Braves,0,10,6,https://www.baseball-reference.com/boxes/MIA/MIA201604160.shtml,02:55:00,Miami Marlins,1,8,4,7:11 p.m.,Marlins Park,Saturday, 2016,April,16,Night Game, on grass,"1&deg; F, Wind 0mph, In Dome."
53409,San Francisco Giants,0,8,4,https://www.baseball-reference.com/boxes/LAN/LAN201604160.shtml,03:32:00,Los Angeles Dodgers,0,5,3,6:11 p.m.,Dodger Stadium,Saturday, 2016,April,16,Night Game, on grass,"6&deg; F, Wind 7mph from Left to Right, Sunny."
30013,Detroit Tigers,0,15,5,https://www.baseball-reference.com/boxes/HOU/HOU201604160.shtml,03:17:00,Houston Astros,1,8,3,6:10 p.m.,Minute Maid Park,Saturday, 2016,April,16,Night Game, on grass,"3&deg; F, Wind 0mph, In Dome."
